dist|blck|clst|klpid|name|disecode
 chitradurga       | holalkere          | ramagiri                  |13054| HPS HANUMALI                                               |29130405501
 chitradurga       | holalkere          | ramagiri                  |13052| HPS R.NULENURU                                             |29130405001
 chitradurga       | holalkere          | ramagiri                  |13059| HPS RAMAGIRI                                               |29130406401
 chitradurga       | holalkere          | ramagiri                  |13055| HPS RANGAPURA                                              |29130405601
 chitradurga       | holalkere          | ramagiri                  |13063| LPS B.GOLLARAHATTI                                         |29130407802
 chitradurga       | holalkere          | ramagiri                  |13064| LPS B.LAMBANIHATTI                                         |29130407803
 chitradurga       | holalkere          | ramagiri                  |13051| LPS BASAPURA                                               |29130404901
 chitradurga       | holalkere          | ramagiri                  |13068| LPS CHANNASAMUDRA                                          |29130408401
 chitradurga       | holalkere          | ramagiri                  |13057| LPS DASIKATTE                                              |29130405901
 chitradurga       | holalkere          | ramagiri                  |13070| LPS JAKKANAHALLI                                           |29130422101
 chitradurga       | holalkere          | ramagiri                  |13066| LPS MALLENAHALLI                                           |29130407901
 chitradurga       | holalkere          | ramagiri                  |13060| LPS MUDDAPURA                                              |29130407702
